종목코드,종목명,날짜,종가,전일비,시가,고가,저가,거래량
000660,SK하이닉스,2022.05.11,111500.0,1500.0,110500.0,112000.0,108000.0,2337714.0
000660,SK하이닉스,2022.05.10,110000.0,2500.0,107000.0,111000.0,107000.0,4141923.0
000660,SK하이닉스,2022.05.09,107500.0,0.0,107000.0,109000.0,106500.0,2203472.0
000660,SK하이닉스,2022.05.06,107500.0,2000.0,108000.0,108500.0,106500.0,2566813.0
000660,SK하이닉스,2022.05.04,109500.0,500.0,110500.0,111000.0,108500.0,2491890.0
000660,SK하이닉스,2022.05.03,110000.0,500.0,111000.0,112000.0,109500.0,2676115.0
000660,SK하이닉스,2022.05.02,110500.0,2000.0,110000.0,111500.0,110000.0,2175384.0
000660,SK하이닉스,2022.04.29,112500.0,3000.0,110000.0,112500.0,109500.0,3752415.0
000660,SK하이닉스,2022.04.28,109500.0,1000.0,109500.0,110000.0,108000.0,2804966.0
000660,SK하이닉스,2022.04.27,108500.0,2500.0,108000.0,109500.0,107500.0,3261290.0
000660,SK하이닉스,2022.04.26,111000.0,3000.0,109500.0,111000.0,108000.0,2969516.0
000660,SK하이닉스,2022.04.25,108000.0,2500.0,109000.0,109500.0,108000.0,2282343.0
000660,SK하이닉스,2022.04.22,110500.0,2500.0,110500.0,112000.0,110500.0,2360834.0
000660,SK하이닉스,2022.04.21,113000.0,500.0,112500.0,115000.0,112500.0,3199858.0
000660,SK하이닉스,2022.04.20,112500.0,0.0,112500.0,113000.0,111000.0,2905007.0
000660,SK하이닉스,2022.04.19,112500.0,3500.0,110000.0,112500.0,109500.0,3021192.0
000660,SK하이닉스,2022.04.18,109000.0,1000.0,107000.0,109500.0,106500.0,2670439.0
000660,SK하이닉스,2022.04.15,108000.0,2000.0,108000.0,108500.0,107000.0,3694012.0
000660,SK하이닉스,2022.04.14,110000.0,3000.0,113000.0,113000.0,110000.0,4715700.0
000660,SK하이닉스,2022.04.13,113000.0,2000.0,112000.0,113000.0,111000.0,2484490.0
000660,SK하이닉스,2022.04.12,111000.0,500.0,110500.0,113000.0,110500.0,2738163.0
000660,SK하이닉스,2022.04.11,111500.0,500.0,111000.0,113000.0,110500.0,2390786.0
000660,SK하이닉스,2022.04.08,112000.0,1500.0,113000.0,114000.0,110500.0,4268316.0
000660,SK하이닉스,2022.04.07,113500.0,500.0,111500.0,114500.0,110500.0,5027865.0
000660,SK하이닉스,2022.04.06,113000.0,3500.0,114500.0,115500.0,113000.0,4541938.0
000660,SK하이닉스,2022.04.05,116500.0,500.0,117500.0,118000.0,116000.0,2101474.0
000660,SK하이닉스,2022.04.04,117000.0,1000.0,115000.0,117500.0,114500.0,2470792.0
000660,SK하이닉스,2022.04.01,116000.0,2000.0,117000.0,117500.0,116000.0,3851558.0
000660,SK하이닉스,2022.03.31,118000.0,3000.0,119500.0,120000.0,117500.0,4558063.0
000660,SK하이닉스,2022.03.30,121000.0,1000.0,123000.0,123000.0,120500.0,3436282.0
000660,SK하이닉스,2022.03.29,120000.0,2000.0,119500.0,120500.0,118500.0,3375247.0
000660,SK하이닉스,2022.03.28,118000.0,0.0,117500.0,119500.0,116500.0,3234792.0
000660,SK하이닉스,2022.03.25,118000.0,2500.0,122000.0,123000.0,118000.0,5514940.0
000660,SK하이닉스,2022.03.24,120500.0,3000.0,121000.0,122000.0,119500.0,4215272.0
000660,SK하이닉스,2022.03.23,123500.0,0.0,124000.0,124500.0,122000.0,4085633.0
000660,SK하이닉스,2022.03.22,123500.0,1500.0,121000.0,124000.0,121000.0,2246439.0
000660,SK하이닉스,2022.03.21,122000.0,2000.0,124000.0,124500.0,121000.0,3433809.0
000660,SK하이닉스,2022.03.18,124000.0,0.0,124000.0,125000.0,121000.0,4493159.0
000660,SK하이닉스,2022.03.17,124000.0,7500.0,121000.0,124500.0,121000.0,7219813.0
000660,SK하이닉스,2022.03.16,116500.0,4000.0,115000.0,117000.0,114000.0,3739977.0
000660,SK하이닉스,2022.03.15,112500.0,3500.0,114500.0,115500.0,112000.0,3578256.0
000660,SK하이닉스,2022.03.14,116000.0,1000.0,115500.0,117000.0,114500.0,3172353.0
000660,SK하이닉스,2022.03.11,117000.0,3000.0,118500.0,119000.0,115500.0,3087532.0
000660,SK하이닉스,2022.03.10,120000.0,2000.0,121000.0,121500.0,118500.0,3912683.0
000660,SK하이닉스,2022.03.08,118000.0,1500.0,117000.0,119500.0,116500.0,3619045.0
000660,SK하이닉스,2022.03.07,119500.0,5000.0,119000.0,121000.0,119000.0,5203286.0
000660,SK하이닉스,2022.03.04,124500.0,4500.0,127500.0,128000.0,124000.0,3249773.0
000660,SK하이닉스,2022.03.03,129000.0,4000.0,128000.0,129500.0,127000.0,3088097.0
000660,SK하이닉스,2022.03.02,125000.0,1500.0,124500.0,126500.0,123000.0,2903340.0
000660,SK하이닉스,2022.02.28,123500.0,500.0,123000.0,123500.0,121000.0,3224264.0
000660,SK하이닉스,2022.02.25,123000.0,500.0,125500.0,126000.0,122500.0,3309625.0
000660,SK하이닉스,2022.02.24,122500.0,6000.0,125500.0,126000.0,122000.0,5748069.0
000660,SK하이닉스,2022.02.23,128500.0,0.0,130000.0,130500.0,127000.0,2752112.0
000660,SK하이닉스,2022.02.22,128500.0,1500.0,127000.0,129500.0,126000.0,3179806.0
000660,SK하이닉스,2022.02.21,130000.0,1500.0,129000.0,130500.0,127000.0,4048108.0
000660,SK하이닉스,2022.02.18,131500.0,1500.0,131500.0,133000.0,129500.0,3108887.0
000660,SK하이닉스,2022.02.17,133000.0,2500.0,130500.0,134000.0,130000.0,5433402.0
000660,SK하이닉스,2022.02.16,130500.0,3500.0,131000.0,132500.0,130000.0,3499809.0
000660,SK하이닉스,2022.02.15,127000.0,5500.0,131500.0,132000.0,127000.0,5097120.0
000660,SK하이닉스,2022.02.14,132500.0,500.0,130000.0,132500.0,129500.0,4962205.0
000660,SK하이닉스,2022.02.11,132000.0,2500.0,130500.0,132500.0,130000.0,6057207.0
000660,SK하이닉스,2022.02.10,129500.0,3500.0,129000.0,131000.0,127000.0,7269729.0
000660,SK하이닉스,2022.02.09,126000.0,1000.0,127000.0,128000.0,124500.0,4339337.0
000660,SK하이닉스,2022.02.08,125000.0,2000.0,124500.0,126000.0,123500.0,4054097.0
000660,SK하이닉스,2022.02.07,123000.0,1500.0,123000.0,123500.0,119500.0,4804261.0
000660,SK하이닉스,2022.02.04,124500.0,500.0,125500.0,127000.0,124000.0,3037097.0
000660,SK하이닉스,2022.02.03,124000.0,3500.0,124500.0,127000.0,124000.0,5171178.0
000660,SK하이닉스,2022.01.28,120500.0,7000.0,115000.0,121500.0,114500.0,4776510.0
000660,SK하이닉스,2022.01.27,113500.0,4000.0,119500.0,119500.0,111000.0,6679404.0
000660,SK하이닉스,2022.01.26,117500.0,500.0,119000.0,119500.0,117500.0,3416240.0
000660,SK하이닉스,2022.01.25,118000.0,1000.0,118000.0,120000.0,116500.0,5702595.0
000660,SK하이닉스,2022.01.24,119000.0,0.0,116500.0,120500.0,116500.0,4883822.0
000660,SK하이닉스,2022.01.21,119000.0,6000.0,121500.0,122500.0,118000.0,6465040.0
000660,SK하이닉스,2022.01.20,125000.0,2000.0,126000.0,126500.0,123500.0,5441986.0
000660,SK하이닉스,2022.01.19,127000.0,500.0,123500.0,128500.0,123500.0,4094609.0
000660,SK하이닉스,2022.01.18,126500.0,500.0,126500.0,127500.0,125000.0,3607850.0
000660,SK하이닉스,2022.01.17,127000.0,1500.0,127500.0,128000.0,124500.0,3730393.0
000660,SK하이닉스,2022.01.14,128500.0,1000.0,128500.0,129000.0,126000.0,3769648.0
000660,SK하이닉스,2022.01.13,129500.0,1000.0,128500.0,130000.0,128000.0,4155984.0
000660,SK하이닉스,2022.01.12,128500.0,500.0,129500.0,130000.0,126500.0,3552174.0
000660,SK하이닉스,2022.01.11,128000.0,3500.0,125500.0,128500.0,124500.0,3958787.0
000660,SK하이닉스,2022.01.10,124500.0,2500.0,126500.0,127000.0,123000.0,3449197.0
000660,SK하이닉스,2022.01.07,127000.0,2000.0,127000.0,129000.0,126500.0,3270119.0
000660,SK하이닉스,2022.01.06,125000.0,500.0,123500.0,127000.0,123000.0,3725569.0
000660,SK하이닉스,2022.01.05,125500.0,3000.0,129000.0,129000.0,121500.0,7414954.0
000660,SK하이닉스,2022.01.04,128500.0,0.0,129500.0,130000.0,127500.0,3622369.0
000660,SK하이닉스,2022.01.03,128500.0,2500.0,132000.0,132500.0,128000.0,3782213.0
000660,SK하이닉스,2021.12.30,131000.0,4000.0,131000.0,133500.0,130000.0,5172987.0
000660,SK하이닉스,2021.12.29,127000.0,500.0,127500.0,128500.0,125500.0,3832154.0
000660,SK하이닉스,2021.12.28,127500.0,1500.0,126500.0,128000.0,124500.0,4086063.0
000660,SK하이닉스,2021.12.27,126000.0,2000.0,128500.0,129000.0,126000.0,2684135.0
000660,SK하이닉스,2021.12.24,128000.0,500.0,129000.0,130000.0,128000.0,2462683.0
000660,SK하이닉스,2021.12.23,127500.0,500.0,129000.0,129000.0,126500.0,2398358.0
000660,SK하이닉스,2021.12.22,127000.0,2500.0,127500.0,128500.0,126000.0,3817689.0
000660,SK하이닉스,2021.12.21,124500.0,4000.0,124000.0,124500.0,122500.0,3678590.0
000660,SK하이닉스,2021.12.20,120500.0,1500.0,121500.0,123500.0,120500.0,2846815.0
000660,SK하이닉스,2021.12.17,122000.0,2000.0,120500.0,123000.0,120500.0,3850444.0
000660,SK하이닉스,2021.12.16,124000.0,500.0,125000.0,125500.0,122500.0,3869086.0
000660,SK하이닉스,2021.12.15,123500.0,2500.0,120000.0,123500.0,120000.0,2681332.0
000660,SK하이닉스,2021.12.14,121000.0,500.0,120500.0,123000.0,120000.0,2201003.0
